neighborhood,neighborhood_ascii,lat,lng,city_name,city_id,state_name,state_id,source,timezone,zips,county_fips,county_name,id
Riverside,Riverside,29.38595,-98.47564,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78210 78223,48029,Bexar,184002222011384
St James Place,St James Place,29.56994,-98.41701,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78247,48029,Bexar,184002222011385
Valley Hi North,Valley Hi North,29.38723,-98.64977,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78227,48029,Bexar,184002222011386
Fieldstone,Fieldstone,29.55924,-98.65376,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011387
Lower Southeast Side,Lower Southeast Side,29.38122,-98.40057,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78222,48029,Bexar,184002222011388
San Juan Gardens,San Juan Gardens,29.39834,-98.53017,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78204 78207,48029,Bexar,184002222011389
Redland Estates,Redland Estates,29.60006,-98.44455,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78232,48029,Bexar,184002222011390
Memorial Heights,Memorial Heights,29.44031,-98.56581,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78237 78228,48029,Bexar,184002222011391
Cedar Point,Cedar Point,29.5833,-98.6339,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011392
Tierra Linda,Tierra Linda,29.36672,-98.52682,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78211 78224,48029,Bexar,184002222011393
Regency Place,Regency Place,29.53272,-98.44433,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78217,48029,Bexar,184002222011394
Jade Oaks,Jade Oaks,29.54642,-98.60933,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011395
Downtown,Downtown,29.42741,-98.48806,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78215 78205,48029,Bexar,184002222011396
Hills of Park North,Hills of Park North,29.54103,-98.404,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78233 78217,48029,Bexar,184002222011397
Pepperridge,Pepperridge,29.57963,-98.39692,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78217,48029,Bexar,184002222011398
Park Forest,Park Forest,29.56024,-98.55923,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78230,48029,Bexar,184002222011399
Misty Oaks,Misty Oaks,29.48244,-98.64507,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78250,48029,Bexar,184002222011400
Inspiration Hills,Inspiration Hills,29.47769,-98.57031,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78228,48029,Bexar,184002222011401
Lorrence Creek Preservation Association,Lorrence Creek Preservation Association,29.58095,-98.46148,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78232,48029,Bexar,184002222011402
The Woodlands of Camino Real,The Woodlands of Camino Real,29.57054,-98.49416,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78216,48029,Bexar,184002222011403
Blue Ridge Estates,Blue Ridge Estates,29.55894,-98.47213,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78232 78216,48029,Bexar,184002222011404
Oakwood,Oakwood,29.59872,-98.52716,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78248,48029,Bexar,184002222011405
Canyon Parke,Canyon Parke,29.56936,-98.4692,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78232,48029,Bexar,184002222011406
North Castle Hills,North Castle Hills,29.55261,-98.52262,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78231 78213,48029,Bexar,184002222011407
Great Northwest,Great Northwest,29.49655,-98.67837,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78250,48029,Bexar,184002222011408
Redland Oaks,Redland Oaks,29.58869,-98.43247,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78247,48029,Bexar,184002222011409
Sunrise,Sunrise,29.46564,-98.36926,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78244,48029,Bexar,184002222011410
Mission del Lago,Mission del Lago,29.30347,-98.4806,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78221,48029,Bexar,184002222011411
Feather Ridge,Feather Ridge,29.56217,-98.36557,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78233,48029,Bexar,184002222011412
Prospect Hill,Prospect Hill,29.4276,-98.53311,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78237 78207,48029,Bexar,184002222011413
Terrell Heights,Terrell Heights,29.49087,-98.45159,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78209,48029,Bexar,184002222011414
Eagles Bluff,Eagles Bluff,29.56585,-98.63333,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011415
Westfort,Westfort,29.44847,-98.47332,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78215,48029,Bexar,184002222011416
Republic Oaks,Republic Oaks,29.35516,-98.40425,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78223,48029,Bexar,184002222011417
Lindsey Place,Lindsey Place,29.47619,-98.64103,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78251,48029,Bexar,184002222011418
Arboretum,Arboretum,29.56152,-98.46931,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78232,48029,Bexar,184002222011419
Shavano Forest,Shavano Forest,29.56266,-98.56309,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78230,48029,Bexar,184002222011420
Jefferson Heights,Jefferson Heights,29.42221,-98.4482,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78219 78220 78202 78203,48029,Bexar,184002222011421
Edgewater,Edgewater,29.5843,-98.52662,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78248,48029,Bexar,184002222011422
Tanglewood,Tanglewood,29.55549,-98.60833,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011423
Rolling Ridge Village,Rolling Ridge Village,29.48082,-98.58418,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78228,48029,Bexar,184002222011424
Cadillac Drive,Cadillac Drive,29.57785,-98.52099,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78248,48029,Bexar,184002222011425
West End Hope in Action,West End Hope in Action,29.44386,-98.52065,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78201 78207,48029,Bexar,184002222011426
Encino Rio,Encino Rio,29.63908,-98.43755,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78259,48029,Bexar,184002222011427
Collins Garden,Collins Garden,29.40484,-98.51502,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78204 78207,48029,Bexar,184002222011428
Roseheart,Roseheart,29.62303,-98.4164,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78259,48029,Bexar,184002222011429
Bridgewood,Bridgewood,29.51128,-98.69872,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78254,48029,Bexar,184002222011430
Valencia Enclave,Valencia Enclave,29.61307,-98.41963,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78259,48029,Bexar,184002222011431
Hillcrest,Hillcrest,29.48597,-98.5617,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78228 78201,48029,Bexar,184002222011432
Jupe Manor,Jupe Manor,29.39238,-98.39729,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78222,48029,Bexar,184002222011433
River Road,River Road,29.45456,-98.47996,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78212,48029,Bexar,184002222011434
Country Commons,Country Commons,29.51833,-98.64738,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78250,48029,Bexar,184002222011435
Thunderbird Hills,Thunderbird Hills,29.46665,-98.60589,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78238 78228,48029,Bexar,184002222011436
Northmoor,Northmoor,29.48403,-98.50355,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78212,48029,Bexar,184002222011437
Presidio,Presidio,29.60537,-98.56306,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78257,48029,Bexar,184002222011438
The Overlook,The Overlook,29.65874,-98.50458,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78260,48029,Bexar,184002222011439
Fox Run,Fox Run,29.59077,-98.36227,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78247,48029,Bexar,184002222011440
Dignowity Hill,Dignowity Hill,29.42729,-98.47082,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78202,48029,Bexar,184002222011441
Pheasant Creek,Pheasant Creek,29.51076,-98.6073,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78240,48029,Bexar,184002222011442
Rolling Meadows,Rolling Meadows,29.59369,-98.34224,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78266,48029,Bexar,184002222011443
Range Rider,Range Rider,29.58747,-98.42798,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78247,48029,Bexar,184002222011444
Deerfield,Deerfield,29.59298,-98.52005,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78248,48029,Bexar,184002222011445
Dreamhill Estates,Dreamhill Estates,29.49898,-98.58271,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78229,48029,Bexar,184002222011446
Canyon Creek Estates,Canyon Creek Estates,29.60133,-98.50595,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78232,48029,Bexar,184002222011447
Tara,Tara,29.45181,-98.66176,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78251,48029,Bexar,184002222011448
Los Missiones,Los Missiones,29.31611,-98.55684,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78224,48029,Bexar,184002222011449
Adams Hill,Adams Hill,29.41184,-98.67041,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78245 78227,48029,Bexar,184002222011450
Quail Ridge,Quail Ridge,29.49884,-98.64956,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78250,48029,Bexar,184002222011451
Randolph Hills,Randolph Hills,29.54303,-98.36021,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78233,48029,Bexar,184002222011452
Oak Meadow,Oak Meadow,29.57389,-98.53839,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78231,48029,Bexar,184002222011453
El Dorado,El Dorado,29.55254,-98.39133,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78233,48029,Bexar,184002222011454
Shavano Ridge,Shavano Ridge,29.56934,-98.57195,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78230,48029,Bexar,184002222011455
Castle Wood Forest,Castle Wood Forest,29.56027,-98.54601,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78230,48029,Bexar,184002222011456
Northwest Park,Northwest Park,29.50947,-98.65843,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78250,48029,Bexar,184002222011457
Iron Mountain Ranch,Iron Mountain Ranch,29.62039,-98.47954,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78258,48029,Bexar,184002222011458
Oakland Heights,Oakland Heights,29.5688,-98.5872,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011459
Eden,Eden,29.57198,-98.42589,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78247,48029,Bexar,184002222011460
Verde Hills,Verde Hills,29.54018,-98.64513,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78240,48029,Bexar,184002222011461
Lavaca,Lavaca,29.41081,-98.48462,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78210,48029,Bexar,184002222011462
Cantera Village,Cantera Village,29.57355,-98.58474,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011463
Thompson,Thompson,29.3941,-98.56053,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78237 78226,48029,Bexar,184002222011464
Encino Bluff,Encino Bluff,29.64129,-98.42717,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78259,48029,Bexar,184002222011465
Stonegate Hills at Westover Hill,Stonegate Hills at Westover Hill,29.47639,-98.68547,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78251,48029,Bexar,184002222011466
Quintana Community,Quintana Community,29.37245,-98.54847,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78211 78226 78225,48029,Bexar,184002222011467
El Sendero,El Sendero,29.42986,-98.66549,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78245,48029,Bexar,184002222011468
Harper Oaks,Harper Oaks,29.63007,-98.42131,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78259,48029,Bexar,184002222011469
North San Antonio Hills,North San Antonio Hills,29.47221,-98.71879,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78253,48029,Bexar,184002222011470
Blanco Bluffs,Blanco Bluffs,29.60396,-98.51262,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78232 78248,48029,Bexar,184002222011471
University Park,University Park,29.45522,-98.56275,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78228,48029,Bexar,184002222011472
Wheatley Heights,Wheatley Heights,29.41,-98.42423,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78220,48029,Bexar,184002222011473
Eastwood Village,Eastwood Village,29.41939,-98.41016,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78220,48029,Bexar,184002222011474
Monte Vista,Monte Vista,29.45885,-98.49268,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78212,48029,Bexar,184002222011475
The Ridge at Deerfield,The Ridge at Deerfield,29.58291,-98.51837,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78248,48029,Bexar,184002222011476
Encino Ranch,Encino Ranch,29.65156,-98.4304,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78259,48029,Bexar,184002222011477
Wellsprings,Wellsprings,29.54415,-98.55295,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78230,48029,Bexar,184002222011478
Mockingbird Hill,Mockingbird Hill,29.50864,-98.55903,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78229,48029,Bexar,184002222011479
Roosevelt Park,Roosevelt Park,29.39437,-98.48661,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78210,48029,Bexar,184002222011480
Five Points,Five Points,29.43967,-98.50188,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78212,48029,Bexar,184002222011481
The Bridges,The Bridges,29.54955,-98.56543,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78230,48029,Bexar,184002222011482
Hills and Dales,Hills and Dales,29.59238,-98.63641,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78255,48029,Bexar,184002222011483
The Villas of Oakcreek,The Villas of Oakcreek,29.50127,-98.59074,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78240,48029,Bexar,184002222011484
The Village at Inwood,The Village at Inwood,29.60119,-98.52878,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78248,48029,Bexar,184002222011485
Mountain View Acres,Mountain View Acres,29.48714,-98.70007,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78251,48029,Bexar,184002222011486
Hunter's Creek North,Hunter's Creek North,29.56701,-98.55268,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78230,48029,Bexar,184002222011487
Beacon Hill,Beacon Hill,29.45811,-98.50941,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78212 78201,48029,Bexar,184002222011488
Highland Forest,Highland Forest,29.34993,-98.42322,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78223,48029,Bexar,184002222011489
Oak Creek,Oak Creek,29.44954,-98.70774,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78251,48029,Bexar,184002222011490
The Retreat at Legacy Trails Cell 3,The Retreat at Legacy Trails Cell 3,29.46394,-98.67289,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78251,48029,Bexar,184002222011491
Pasadena Heights,Pasadena Heights,29.39504,-98.43827,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78210,48029,Bexar,184002222011492
Heritage,Heritage,29.42776,-98.68084,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78245,48029,Bexar,184002222011493
Churchill Forest,Churchill Forest,29.56712,-98.52362,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78248,48029,Bexar,184002222011494
Los Angeles Heights,Los Angeles Heights,29.47427,-98.52651,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78201,48029,Bexar,184002222011495
Northern Hills Country Village,Northern Hills Country Village,29.55473,-98.40618,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78217,48029,Bexar,184002222011496
Guilbeau Gardens,Guilbeau Gardens,29.52695,-98.68185,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78250 78254,48029,Bexar,184002222011497
The Village at Rustic Oaks,The Village at Rustic Oaks,29.50925,-98.59294,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78240,48029,Bexar,184002222011498
Highland Park,Highland Park,29.39274,-98.46108,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78210,48029,Bexar,184002222011499
Stone Mountain,Stone Mountain,29.64549,-98.49935,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78258,48029,Bexar,184002222011500
Laurel Hills,Laurel Hills,29.52889,-98.5684,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78240,48029,Bexar,184002222011501
Spring Vista,Spring Vista,29.44428,-98.70092,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78251,48029,Bexar,184002222011502
Wilshire,Wilshire,29.49042,-98.4254,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78218,48029,Bexar,184002222011503
Sagewood,Sagewood,29.5225,-98.64145,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78254,48029,Bexar,184002222011504
Braun Station East,Braun Station East,29.52693,-98.6527,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78254,48029,Bexar,184002222011505
Walker Ranch,Walker Ranch,29.57148,-98.51083,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78216,48029,Bexar,184002222011506
Woodridge,Woodridge,29.54796,-98.59921,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011507
Government Hill,Government Hill,29.44006,-98.46107,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78215 78208,48029,Bexar,184002222011508
Crescent Sonterra,Crescent Sonterra,29.62647,-98.50932,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78258,48029,Bexar,184002222011509
Villa Coronado,Villa Coronado,29.32545,-98.46605,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78214 78223,48029,Bexar,184002222011510
Fall Creek Unit 1,Fall Creek Unit 1,29.58147,-98.43684,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78247,48029,Bexar,184002222011511
Redland Ranch Estates,Redland Ranch Estates,29.59358,-98.43577,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78247,48029,Bexar,184002222011512
San Antonio Oak Crest,San Antonio Oak Crest,29.50103,-98.65857,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78250,48029,Bexar,184002222011513
Pecan Valley,Pecan Valley,29.3756,-98.41485,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78222,48029,Bexar,184002222011514
Ridgehaven,Ridgehaven,29.56566,-98.61134,San Antonio,1840022220,Texas,TX,polygon,America/Chicago,78249,48029,Bexar,184002222011515
